0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,labels
0.2940342426300049,0.3738856911659241,0.4503461420536041,0.4669245481491089,0.44315364956855774,0.41453227400779724,0.4007934629917145,0.39428409934043884,0.41968122124671936,0.4011472463607788,0.3408445715904236,0.29783207178115845,0.052650224417448044,2597.4990110187678,0.04206737503409386,2315.538194902604,4606.088362068966,0.07300871048850574,-280.07489013671875,128.1746826171875,-54.429195404052734,21.1142578125,0.3562842309474945,-2.549109935760498,-7.953731060028076,-17.656841278076172,-3.1572675704956055,-12.52181625366211,-4.367663383483887,3.0614984035491943,0.3357977569103241,0.793942928314209,-3.190833806991577,-2.735783100128174,-10.357381820678711,-10.398147583007812,0.08397570252418518,-6.129230499267578,rab
0.35223032174921365,0.37093483397585836,0.46483955199452553,0.5077949602328257,0.5164825957614951,0.48549624732052904,0.4674291828018486,0.4446053263443169,0.44760277393793535,0.4715461842417337,0.4385375000598105,0.37952906970533057,0.05342177267412972,6183.1605710424665,0.10690280852495,6019.918652073369,12528.394396551725,0.15738258800287355,-223.11813758490683,76.13246831275545,-20.236296302518138,3.9579735489590164,7.539453904048219,-3.150680048495618,-8.736055321494598,-12.457227464091757,-6.943518591463105,-8.841970354384403,-4.638926496537631,2.5835563233701007,1.1132909523851873,-0.12914687014756102,-1.245735262970346,-3.744762951078171,-9.899357097758614,-8.533572818935973,-1.1215399040951037,-5.1191572707284045,rab
0.3105999827384949,0.314047247171402,0.36246582865715027,0.43899911642074585,0.4835326373577118,0.42272838950157166,0.40410423278808594,0.3585379123687744,0.3901428282260895,0.40934211015701294,0.3949294090270996,0.35956698656082153,0.024519290775060654,2776.913986958836,0.03647680580615997,2462.5407742585717,4945.183011049724,0.08138920062154696,-344.0959167480469,116.16122436523438,-51.7460823059082,20.63933753967285,-0.991085946559906,-4.569800853729248,-10.993000030517578,-17.47602081298828,-4.124628067016602,-12.046913146972656,-0.14725928008556366,3.7104005813598633,-1.3588660955429077,-1.1210999488830566,-4.134670734405518,-4.891673564910889,-11.812530517578125,-6.176393508911133,0.9012980461120605,-8.335065841674805,rab
0.5680721402168274,0.5644792318344116,0.5469091534614563,0.5674518346786499,0.6457050442695618,0.7136732935905457,0.7213174104690552,0.68964684009552,0.6714529991149902,0.6631298661231995,0.6644938588142395,0.6282162070274353,0.018380580469965935,3475.3089477888584,0.008890820667147636,3506.729174162583,6975.862873134329,0.07853068641169154,-395.7455749511719,129.8755340576172,-37.241783142089844,54.06547164916992,-1.2951987981796265,14.489775657653809,9.889058113098145,7.971714973449707,10.399364471435547,-10.450711250305176,12.566965103149414,-0.7115520238876343,-2.6655895709991455,3.488271951675415,-5.640008449554443,1.1679613590240479,0.2858443260192871,0.5295693874359131,2.646946907043457,-1.0942473411560059,dis
0.6086850067810085,0.5937683623366985,0.5860950381370296,0.6240597571812774,0.6964035504346395,0.7367253098156943,0.7238528288707154,0.6833720982257302,0.674752651759441,0.676334508354548,0.6872802910810457,0.6679459185464978,0.01980403978574611,8292.416660346267,0.21768550254708366,6903.889250318917,16941.11473880597,0.24362562189054726,-287.01986670705446,49.41391016575371,5.864809796709093,18.99071820290754,13.97777731131836,4.95948073665456,7.658621378782702,8.40650491724299,3.2680297063283654,-1.0774225709736591,4.260199800248573,1.751939537847423,-2.2570489862408945,-0.017107064060057263,-2.4025239512117182,-1.5824393032943773,0.6609281254120818,1.1021945094975187,2.4587644130021444,-0.4246323242834705,dis
0.5968695878982544,0.5392216444015503,0.5377314686775208,0.5271114110946655,0.5394627451896667,0.6058948636054993,0.7031974792480469,0.6861371397972107,0.6757193803787231,0.6665915846824646,0.6323613524436951,0.6007685661315918,0.009075254201889038,3561.591660789537,0.006474409252405167,3554.275592955012,7133.870766932271,0.086921843874502,-460.5665283203125,124.6789321899414,-37.6786994934082,57.16386795043945,-3.9819297790527344,17.556659698486328,8.480901718139648,10.009382247924805,7.169825553894043,-10.17043399810791,14.467031478881836,-4.120670318603516,0.4769374132156372,2.859867572784424,-6.386406421661377,2.077906608581543,-0.35117682814598083,0.5247465372085571,-0.12184635549783707,-2.8326809406280518,dis
0.4483261704444885,0.3871576488018036,0.4432578384876251,0.4935525059700012,0.5209294557571411,0.4325100779533386,0.40505504608154297,0.35061410069465637,0.32811203598976135,0.3425390422344208,0.3579031825065613,0.4269612729549408,0.05418885499238968,2775.8811680424637,0.0007187755545601249,2401.8720731897683,4849.007009345794,0.07924302716121495,-267.12432861328125,149.80398559570312,-76.62237548828125,23.176095962524414,-10.79373836517334,5.924525260925293,-6.04343318939209,-18.22056007385254,-1.3153280019760132,-12.230175018310547,-3.4114701747894287,-0.48810911178588867,-0.28652387857437134,2.3912343978881836,-1.1658047437667847,-1.8077658414840698,-9.749350547790527,-10.066442489624023,-1.990010380744934,-5.760512351989746,rab
0.4893472894376496,0.4172612797893219,0.46740012246782836,0.5073811401325912,0.5282778461250668,0.45918684404746746,0.4308838399661804,0.38098671183010513,0.3476278199992384,0.3641804120386511,0.3833065989394218,0.4496006321642582,0.0555919751545374,6836.397005968754,0.12493257055651671,6472.160875054823,14459.98831775701,0.17274204147196262,-189.5231569649025,65.93652427510835,-20.00696741670642,-6.06404560378283,5.127532600139419,1.6374346281242886,-5.329825371549162,-11.917904593977958,-7.149203770936025,-6.626581884985816,-4.721006028679784,-0.03703679579059802,0.4968719512714484,1.5541414775429447,1.099099462075499,-2.593676616724389,-7.995272892844696,-8.068536511542256,-2.9222428246305685,-4.619813235760012,rab
0.39605557918548584,0.38896843791007996,0.3635472357273102,0.4360158145427704,0.5046079158782959,0.4649103283882141,0.3986467123031616,0.38514360785484314,0.3459792733192444,0.30865412950515747,0.32168513536453247,0.3224997818470001,0.025284571573138237,2908.198008400619,0.0006867109332233667,2530.683111111189,5140.878273067332,0.08786748947942644,-331.0154724121094,134.0920867919922,-70.36345672607422,20.101131439208984,-9.614103317260742,4.534181118011475,-9.662425994873047,-19.380979537963867,-2.917875051498413,-12.967824935913086,-1.2479467391967773,0.4398115277290344,0.6459595561027527,1.8168339729309082,-2.981647253036499,-5.753758907318115,-13.582666397094727,-7.6724162101745605,-1.5838546752929688,-8.144526481628418,rab
0.4449666440486908,0.42320510745048523,0.37122830748558044,0.3696756958961487,0.35224464535713196,0.3449280560016632,0.33493199944496155,0.29144445061683655,0.35969385504722595,0.432819664478302,0.4107399582862854,0.475523978471756,0.05740400776267052,2619.8862740433206,0.042510759085416794,2301.2667244892673,4604.804104477612,0.07128177472014925,-286.0726318359375,129.16632080078125,-62.05058288574219,27.139842987060547,-0.07445651292800903,-2.6883327960968018,-10.228572845458984,-13.559619903564453,-0.8327452540397644,-13.401083946228027,-7.4740519523620605,2.2685656547546387,0.22859342396259308,-5.768416404724121,-4.383459568023682,-0.753781795501709,-11.212029457092285,-9.861750602722168,2.2511582374572754,-3.800865411758423,rab
